"scientificName","speciesKey"
"cardamine pratensis subsp. angustifolia (hook.) o.e.schulz",3045704
"lonicera ciliosa (pursh) poir.",8135635
"androsace alpina (l.) lam.",4008062
"pedicularis rostratocapitata crantz",7415437
"epilobium davuricum fisch. ex hornem.",3189103
"rubus macrophyllus weihe",2991019
"soldanella pusilla baumg.",7290458
"acer spicatum lam.",3189848
"taraxacum rubicundum (dahlst.) dahlst.",6064015
"rosa stylosa desv.",3005325
"taraxacum lacistophyllum (dahlst.) raunk.",7467700
"gaultheria procumbens l.",2882753
"poa infirma kunth",2704194
"cystopteris alpina (lam.) desv.",4015233
"ranunculus ololeucos j.lloyd",7278260
"gleditsia triacanthos l.",2959443
"sonchus arvensis var. maritimus (l.) wahlenb.",3105703
"galium sterneri ehrend.",2914396
"centaurea nervosa willd.",3127955
"senecio incanus subsp. carniolicus (willd.) braun-blanq.",6064013
"trifolium thalii vill.",5358701
"vaccinium angustifolium aiton",2882868
"cyperus flavescens l.",2730906
"alopecurus magellanicus lam.",4107552
"carex mucronata all.",2729915
"elatine triandra schkuhr",5421095
"centaurea calcitrapa l.",3128483
"toxicoscordion venenosum (s.watson) rydb.",2741783
"marsilea quadrifolia l.",5274875
"apera interrupta (l.) p.beauv.",5289643
"gymnadenia densiflora (wahlenb.) a.dietr.",2840425
"asplenium fontanum (l.) bernh.",2650702
"tsuga canadensis (l.) carrière",2687182
"salix serpillifolia scop.",5581905
"moehringia ciliata (scop.) dalla torre",3810607
"catalpa bignonioides walter",3172615
"silene dichotoma ehrh.",5384818
"carex scirpoidea michx.",2721925
"gentiana utriculosa l.",8352976
"pontederia cordata l.",2766030
"festuca rubra subsp. arctica (hack.) govor.",2705033
"veronica longifolia var. maritima (l.) hartm.",3729499
"carex parviflora host",2724590
"sparganium glomeratum (laest. ex beurl.) beurl.",7809564
"noccaea rotundifolia (l.) moench",3045243
"acacia dealbata link",2979474
"stellaria nemorum subsp. montana berher",7990388
"cardamine trifolia l.",3045797
"baccharis halimifolia l.",3129663
"salix pulchra cham.",5372732
"gypsophila paniculata l.",5384458
"ribes petraeum wulfen",2986176
"centaurea solstitialis l.",3128888
"tradescantia virginiana l.",2765272
"sorbus rupicola (syme) hedl.",9415196
"polemonium acutiflorum willd.",7294338
"filago pyramidata l.",3115755
"ulmus pumila l.",5361877
"tolmiea menziesii (pursh) torr. & a.gray",5371605
"arctagrostis latifolia (r.br.) griseb.",2706312
"aconitum ×stoerkianum rchb.",7967494
"kalmia angustifolia l.",2883007
"coptis trifolia (l.) salisb.",3033632
"symphytum caucasicum m.bieb.",7989836
"ribes lacustre (pers.) poir.",2986194
"rubus pubescens raf.",2989228
"potentilla inclinata vill.",5365888
"picea mariana (mill.) britton et al.",5284802
"phippsia algida (sol.) r.br.",5290056
"atriplex oblongifolia waldst. & kit.",3083657
"saxifraga exarata vill.",7339532
"rubus gracilis j.presl & c.presl",7879078
"vallisneria spiralis l.",2865526
"noccaea caerulescens subsp. brachypetala (jord.) tzvelev",3045473
"pedicularis recutita l.",7333112
"phyllodoce empetriformis (sm.) d.don",5333375
"pyrus cordata desv.",5362519
"selaginella helvetica (l.) spring",7452468
"rubus fabrimontanus (sprib.) sprib.",3000216
"astragalus penduliflorus lam.",5345013
"pedicularis oederi vahl ex hornem.",3171704
"helianthemum canum (l.) baumg.",7399841
"allium suaveolens jacq.",2855738
"rhododendron lapponicum (l.) wahlenb.",2883075
"pinus banksiana lamb.",5285533
"taraxacum nordstedtii dahlst.",5696819
"nymphaea ×marliacea lat.-marl.",7802465
"oxytropis jacquinii bunge",5361143
"taraxacum hamatiforme dahlst.",5394049
"festuca pallens host",4118209
"viola ×wittrockiana gams ex kappert",7901652
"sempervivum globiferum l.",8091002
"cedrus deodara (lamb.) g.don",5284698
"erysimum odoratum ehrh.",3048357
"erigeron alpinus l.",9074530
"crataegus media bechst.",3013800
"thlaspi montanum l.",3045282
"primula scandinavica bruun",7933553
"euphorbia portlandica l.",3065081
"celtis australis l.",2984492
"allium cernuum roth",2856745
"potentilla grandiflora l.",5366106
"jacobaea incana (l.) veldkamp",5388625
"blackstonia perfoliata subsp. serotina (w.d.j.koch ex rchb.) vollm.",3841866
"bromus japonicus thunb.",8113508
"bombycilaena erecta (l.) smoljan.",3088395
"anticlea elegans (pursh) rydb.",5295813
"carex tenuiflora wahlenb.",2722975
"euphorbia hyberna l.",3066567
"carpobrotus edulis (l.) n.e.br.",3084842
"erythronium oregonum applegate",2752808
"potentilla nivea l.",5366510
"hieracium hoppeanum schult.",3123241
"salvia sclarea l.",2927000
"oxytropis lapponica (wahlenb.) j.gay",5361156
"leymus mollis (trin.) pilg.",2706373
"coronilla coronata l.",5348660
"rubus orthostachys (g.braun) g.braun",8209375
"thymus vulgaris l.",5341442
"jacobaea maritima (l.) pelser & meijden",5388595
"achillea salicifolia besser ex dc.",12211422
"rosa tomentella léman",3003310
"rubus mollis j.presl & c.presl",7850222
"lactuca plumieri (l.) gren. & godr.",3140260
"rhodothamnus chamaecistus (l.) rchb.",5684464
"sanicula crassicaulis poepp. ex dc.",3034844
"gentiana pannonica scop.",7440277
"lonicera henryi hemsl.",5598598
"cotoneaster niger (ehrh.) fr.",3025673
"diplazium sibiricum (turcz. ex kunze) sa.kurata",8668880
"eutrochium maculatum (l.) e.e.lamont",3138195
"astragalus monspessulanus l.",5346583
"cypripedium parviflorum salisb.",2820475
"erysimum virgatum roth",3048674
"cotoneaster dielsianus e.pritz. ex diels",8160157
"vandenboschia speciosa (willd.) g.kunkel",3606863
"rumex patientia l.",2889019
"diervilla lonicera mill.",2888711
"galium normanii dahl",2914892
"alopecurus rendlei eig",5290073
"ranunculus paludosus poir.",7966304
"pulsatilla montana (hoppe) rchb.",7277925
"blitum virgatum l.",5383969
"prunus tenella batsch",3022879
"rubus camptostachys g.braun",4938434
"cotoneaster dammeri c.k.schneid.",3026049
"nepeta racemosa lam.",5341497
"anemonoides altaica (fisch. ex c.a.mey.) holub",7552000
"crepis alpestris (jacq.) tausch",5403589
"lupinus angustifolius l.",2964025
"sagittaria natans pall.",5329088
"primula minima l.",5640455
"taraxacum hamatum raunk.",5697943
"rubus grabowskii köhler ex weihe",2989267
"rubus silvaticus weihe",2994750
"juncus ambiguus guss.",6413509
"draba lactea adams",3049757
"chaerophyllum aromaticum l.",3642608
"carex colchica j.gay",2724439
"inula crithmoides l.",3088761
"cryptogramma acrostichoides r.br. ex richards.",5275452
"phedimus aizoon (l.) 't hart",7172831
"festuca brachyphylla schult. & schult.f.",2704975
"verbascum virgatum stokes",3171954
"festuca pulchella schrad.",4116614
"sagittaria latifolia willd.",5328909
"saxifraga adscendens l.",3032719
"carex pediformis c.a.mey.",2726768
"salix foetida schleich. ex dc.",7694870
"polygonum boreale (lange) small",5334328
"arabis subcoriacea gren.",5374901
"iris pumila l.",5298675
"fagus grandifolia ehrh.",2882274
"gentianella aspera (hegetschw.) dostál ex skalický, chrtek & gill",3841204
"sorbus latifolia (lam.) pers.",9306058
"pulsatilla occidentalis (s.watson) freyn",3033625
"trifolium glomeratum l.",5358694
"dipsacus laciniatus l.",2888814
"draba alpina l.",3049444
"geum reptans l.",5369670
"pleurospermum austriacum (l.) hoffm.",3632864
"sedum montanum songeon & e.p.perrier",4201870
"senecio nemorensis l.",3107839
"lathyrus pisiformis l.",5356535
"lamium orvala l.",3892732
"luzula wahlenbergii rupr.",2700974
"valeriana sitchensis bong.",2888754
"sisyrinchium montanum greene",5296178
"tamarix gallica l.",8380575
"rubus canescens a.dc.",2991626
"erigeron glabratus (phil.)",3147132
"dianthus gratianopolitanus vill.",6364219
"globularia vulgaris l.",7265191
"thymus pulegioides × serpyllum",10224322
"polygonum polystachyum wall. ex meisn.",8848208
"glyceria striata (lam.) hitchc.",2705503
"osmunda claytoniana l.",9684539
"erigeron bonariensis l.",3146717
"centaurea diffusa lam.",3128962
"linum alpinum jacq.",8152305
"cardaminopsis halleri (l.) hayek",3052450
"salvinia natans (l.) all.",5274858
"neotinea tridentata (scop.) r.m.bateman, pridgeon & m.w.chase",2812392
"hypericum richeri subsp. richeri",7611086
"draba nivalis lilj.",3049612
"kerria japonica (l.) dc.",5371450
"eurybia macrophylla (l.) cass.",5396106
"solanum nitidibaccatum bitter",2932147
"salix arbuscula l.",7429900
"fourraea alpina (l.) greuter & burdet",5376286
"erysimum hieraciifolium l.",3048678
"bupleurum ranunculoides l.",6026947
"senecio abrotanifolius l.",5388634
"veronica americana (raf.) schwein. ex benth.",3172084
"hieracium caesium (fr.) fr.",3135195
"acer saccharum marshall",3189859
"betula alleghaniensis britton",5331779
"vicia grandiflora scop.",2974901
"eriocaulon aquaticum (hill) druce",2690741
"euthamia graminifolia (l.) nutt.",3092782
"taxus brevifolia nutt.",5284555
"euphrasia confusa pugsley",7784091
"carex melanostachya m.bieb. ex willd.",2723271
"ranunculus tripartitus dc.",3922323
"monarda fistulosa l.",5341411
"filago lutescens jord.",3115897
"arabidopsis lyrata subsp. kamchatica (fisch. ex dc.) o'kane & al-shehbaz",3052468
"ludwigia grandiflora subsp. hexapetala (hook. & arn.) g.l.nesom & kartesz",5421040
"hemerocallis lilioasphodelus l.",2781103
"paeonia officinalis l.",3083488
"dryas integrifolia vahl",5364129
"rhinanthus minor subsp. groenlandicus (ostenf.) neumann",3742382
"saxifraga tricuspidata rottb.",3032759
"bromus carinatus hook. & arn.",2703712
"fritillaria affinis (schult. & schult.f.) sealy",5300613
"vaccinium ovalifolium sm.",2882894
"arnica angustifolia vahl",8138466
"anthyllis montana l.",5352354
"rorippa islandica (oeder) borbás",3053144
"doellingeria umbellata (mill.) nees",3148260
"lactuca alpina benth. & hook.f., 1873",7837439
"androsace helvetica (l.) all.",4006455
"picea lutzii little",5284875
"veronica incana l.",6439117
"ribes triste pall.",2986159
"fumaria occidentalis pugsley",5334214
"alyssum montanum l.",3044912
"euphrasia salisburgensis funck",3171959
"centaurea debeauxii godr. & gren.",3128789
"salix babylonica l.",5372639
"symphytum grandiflorum dc.",4067302
"heliopsis helianthoides (l.) sweet",5396474
"anthriscus nitida (wahlenb.) hazsl.",8134008
"trollius asiaticus l.",3923169
"prunus ×fruticans weihe",3022203
"scorzonera austriaca willd.",10808731
"arnica cordifolia hook.",5405914
"bromus madritensis l.",2703721
"platanthera hyperborea (l.) lindl.",2797898
"carthamus tinctorius l.",3138327
"cedrus atlantica (endl.) manetti ex carriere",5284702
"artemisia ludoviciana nutt.",3120950
"streptopus lanceolatus (aiton) reveal",2752779
"lathyrus sphaericus retz.",5356680
"lepidium sativum l.",5376565
"rumex pseudonatronatus (borbás) borbás ex murb.",7911993
"sorghum bicolor (l.) moench",2705181
"polypodium virginianum l.",5274950
"allium ampeloprasum l.",2856037
"minuartia stricta (sw.) hiern",8028147
"silene viscosa (l.) pers.",8279669
"symphoricarpos occidentalis (r.br.) hook.",2888632
"tragus racemosus (l.) all.",5290126
"draba fladnizensis wulfen",3049571
"comandra umbellata (l.) nutt.",2889777
"melilotus indicus (l.) all.",2971016
"lithospermum ruderale douglas ex lehm.",2926094
"viola pumila chaix",7499288
"nymphaea odorata sol. ex aiton",2882412
"astragalus alpinus subsp. arcticus (glehn) lindm.",7919331
"beckmannia syzigachne (steud.) fernald",5290059
"lepidium graminifolium l.",5376994
"spartina ×townsendii h.groves & j.groves",9393876
"lathyrus bauhini p.a.genty",5356666
"asclepias speciosa torr.",3170260
"achillea macrophylla l.",3118536
"bromus pumpellianus scribn.",4154191
"eriophorum gracile w.d.j.koch",2730137
"cardamine occulta hornem.",3690997
"briza maxima l.",2702792
"dianthus hyssopifolius l.",7267549
"betula humilis schrank",5331629
"lathyrus occidentalis (fisch. & c.a.mey.) fritsch",5356505
"campanula bononiensis l.",5410250
"trifolium ornithopodioides l.",8347243
"rumex acetosa subsp. lapponicus hiitonen",2888971
"anemone multifida poir.",3033252
"tozzia alpina l.",3724824
"betula fruticosa pall.",5332101
"rubus pedatus sm.",2993074
"dupontia fisheri r.br.",5289773
"myosotis balbisiana jord.",8435935
"dracocephalum thymiflorum l.",2927224
"scilla sardensis (whittall ex barr & sugden) speta",2767229
"cuscuta lupuliformis krock.",3678256
"arabis sagittata (bertol.) dc.",5374838
"mentha ×villosa huds.",8004895
"cerastium uniflorum clairv.",8092175
"sisymbrium irio l.",3046851
"brassica juncea (l.) czern.",3042751
"juncus minutulus (albert & jahand.) prain",7414128
"juglans nigra l.",3054357
"corydalis nobilis (l.) pers.",5531997
"dryopteris intermedia (muhl. ex willd.) a.gray",5275143
"potentilla ×subarenaria borbás ex zimmeter",5365333
"papaver alpinum l.",2888456
"sedum lanceolatum torr.",5362021
"euonymus japonicus thunb.",7102937
"luetkea pectinata (pursh) kuntze",3002138
"cerinthe minor l.",7294722
"iris ruthenica ker gawl.",7970134
"alchemilla plicata buser",3027653
"cardamine parviflora l.",3046092
"gentianella aurea (l.) harry sm.",3169852
"erigeron strigosus muhl. ex willd.",3146632
"malus baccata (l.) borkh.",3001362
"heracleum dissectum ledeb.",6026395
"androsace obtusifolia all.",4005658
"dryopteris villarii (bellardi) woyn. ex schinz & thell.",7319100
"silene vulgaris subsp. glareosa (jord.) marsden-jones & turrill",5587691
"rhamnus saxatilis jacq.",6371028
"asparagus officinalis subsp. prostratus (dumort.) corb.",2768911
"selaginella wallacei hieron.",2688237
"ranunculus kuepferi greuter & burdet",7277284
"rosa nutkana c.presl",3011070
"taraxacum piceatum dahlst.",5394429
"senecio hercynicus herborg",3107060
"gypsophila fastigiata l.",7267655
"acer pensylvanicum l.",3189836
"dianthus seguieri vill.",3085423
"oenothera ×rubricaulis kleb.",7322529
"briza minor l.",2702793
"camassia quamash (pursh) greene",2769084
"viola ×bavarica schrank",5665263
"festuca longifolia thuill.",2704952
"bellis annua l.",3117441
"rubus sachalinensis h.lév.",2995606
"stipa lessingiana trin. & rupr.",4138113
"sternbergia lutea (l.) ker gawl. ex spreng.",5326791
"eragrostis pectinacea (michx.) nees",2705420
"phlox subulata l.",2927727
"euphrasia scottica wettst.",3736520
"xerophyllum tenax (pursh) nutt.",5295841
"abies nordmanniana (steven) spach",2685552
"jasione laevis lam.",3165708
"castilleja hispida benth.",3170620
"avena barbata pott ex link",2705300
"solidago multiradiata aiton",5389132
"dendrolycopodium dendroideum (michx.) a.haines",3991500
"bidens cernuus l.",6077767
"turgenia latifolia (l.) hoffm.",3034778
"senecio erraticus bertol.",5388617
"sporobolus indicus (l.) r.br.",2704757
"scorzonera laciniata l.",8286501
"brassica napus × rapa",9931540
"viola uniflora l.",7296648
"artemisia norvegica fr.",3121563
"atriplex calotheca (rafn) fr.",3756027
"hemipilia cucullata (l.) y.tang, h.peng & t.yukawa",12222157
"cerastium arcticum lange",3085444
"festuca violacea ser. ex gaudin",4111191
"pteroselinum austriacum (jacq.) rchb.",6026627
"suaeda vera forssk. ex j.f.gmel.",6035538
"fumaria densiflora dc.",5530883
"ludwigia peploides (kunth) p.h.raven",5420991
"plectritis congesta (lindl.) dc.",2888738
"broussonetia papyrifera (l.) l'hér. ex vent.",5361944
"mentha ×piperita l.",8707933
"epimedium alpinum l.",7695021
"carex foetida all.",2722548
"erigeron humilis graham",3146971
"taraxacum fasciatum dahlst.",5394373
"taraxacum ceratophorum (ledeb.) dc.",5393899
"carex parallela (laest.) sommerf.",2729338
"crataegus flabellata var. grayana (eggl.) e.j.palmer",3014366
"campanula cenisia l.",5411350
"crepis sibirica l.",5403660
"amaranthus caudatus l.",6109611
"antennaria rosea greene",5385499
"muehlenbeckia complexa (a.cunn.) meisn.",2888859
"opuntia fragilis (nutt.) haw.",5384113
"sh1224092.09fu",5331639
"veronica dillenii crantz",3172053
"luzula nivalis (laest.) spreng.",2700680
"galatella villosa (l.) rchb.fil.",3091606
"euphorbia falcata l.",3068845
"taraxacum pectinatiforme h.h.lindb.",5394505
"helichrysum stoechas (l.) moench",3131494
"rubus grabowskii weihe ex günther, grab. & wimm.",8181078
"primula pauciflora (durand) a.r.mast & reveal",3169253
"lepidium perfoliatum l.",5376816
"melica transsilvanica schur",4125291
"calamagrostis pseudophragmites (haller f.) koeler",4108217
"sh1017191.09fu",7476447
"eriophorum brachyantherum trautv. & c.a.mey.",2730223
"euphrasia tetraquetra (bréb.) arrond.",3171984
"vulpia unilateralis (l.) stace",4120648
"chenopodium urbicum l.",7418706
"trillium erectum l.",2742342
"achillea nana l.",8714852
"sibbaldiopsis tridentata (aiton) rydb.",4926534
"mentha ×rotundifolia (l.) huds.",8974899
"sambucus sibirica nakai",6369742
"geocaulon lividum (richardson) fernald",2889770
"rudbeckia fulgida aiton",7344766
"odontites jaubertianus (boreau) d.dietr. ex walp.",7564934
"quercus macrocarpa michx.",2878213
"carthamus lanatus l.",3138230
"ranunculus thora l.",8267750
"polemonium pulcherrimum hook.",2927853
"sibthorpia europaea l.",3732653
"juncus pygmaeus rich. ex thuill.",8128700
"toxicodendron rydbergii (small ex rydb.) greene",3190615
"alchemilla baltica sam. ex juz.",3027531
"parthenocissus tricuspidata (siebold & zucc.) planch.",3039209
"hyacinthoides ×massartiana geerinck",5304294
"cynoglossum germanicum jacq.",7295106
"ranunculus gmelinii dc.",3033301
"xanthium spinosum l.",3089150
"festuca polesica zapal.",4127892
"orostachys spinosa (l.) sweet",7581949
"cucumis sativus l.",2874569
"diphasiastrum ×zeilleri (rouy) holub",2688382
"sh1010291.09fu",7318157
"cistus salviifolius l.",2874027
"eurybia sibirica (l.) g.l.nesom",5396081
"rubus scissus w.c.r.watson",2991652
"horminum pyrenaicum l.",5605805
"adenocaulon bicolor hook.",3092979
"epilobium brachycarpum c.presl",3189073
"micranthes hieraciifolia (waldst. & kit.) haw.",5567671
"artemisia rupestris l.",7934845
"lupinus arboreus sims",2963807
"trisetum distichophyllum (vill.) p.beauv.",11071440
